osmid,y,x,street_count,highway,ref,geometry
90763726,38.631391,-121.480265,3,,,POINT (-121.480265 38.631391)
90763736,38.63181,-121.479421,1,turning_circle,,POINT (-121.479421 38.63181)
90763749,38.488145,-121.463629,1,turning_circle,,POINT (-121.463629 38.488145)
90764220,38.657087,-121.461781,1,turning_circle,,POINT (-121.461781 38.657087)
90764288,38.638208,-121.422155,4,,,POINT (-121.422155 38.638208)
90764582,38.64177,-121.424503,3,,,POINT (-121.424503 38.64177)
90764584,38.642384,-121.4236652,1,turning_circle,,POINT (-121.4236652 38.642384)
90764862,38.644537,-121.427806,3,,,POINT (-121.427806 38.644537)
90765135,38.610152,-121.464877,1,,,POINT (-121.464877 38.610152)
90765735,38.469588,-121.455894,1,turning_circle,,POINT (-121.455894 38.469588)
90766045,38.5296092,-121.4743722,1,,,POINT (-121.4743722 38.5296092)
90766200,38.444745,-121.434826,1,turning_circle,,POINT (-121.434826 38.444745)
90766213,38.444669,-121.436824,3,,,POINT (-121.436824 38.444669)
90766235,38.519461,-121.423008,1,,,POINT (-121.423008 38.519461)
90766361,38.57829,-121.427183,4,,,POINT (-121.427183 38.57829)
90766364,38.575918,-121.429725,3,,,POINT (-121.429725 38.575918)
90766368,38.575324,-121.430363,4,,,POINT (-121.430363 38.575324)
90766390,38.5721519,-121.4324078,3,,,POINT (-121.4324078 38.5721519)
90766438,38.5675247,-121.4291007,3,,,POINT (-121.4291007 38.5675247)
90766443,38.5669295,-121.4288053,3,,,POINT (-121.4288053 38.5669295)
90766452,38.457736,-121.437678,1,turning_circle,,POINT (-121.437678 38.457736)
90766538,38.668271,-121.508499,1,turning_circle,,POINT (-121.508499 38.668271)
90766607,38.6324125,-121.447177,1,turning_circle,,POINT (-121.447177 38.6324125)
90766656,38.493667,-121.518327,1,turning_circle,,POINT (-121.518327 38.493667)
90766803,38.6178413,-121.4359094,1,turning_circle,,POINT (-121.4359094 38.6178413)
90766852,38.657068,-121.446877,3,,,POINT (-121.446877 38.657068)
90767174,38.532742,-121.471362,1,,,POINT (-121.471362 38.532742)
90767177,38.532714,-121.464704,3,,,POINT (-121.464704 38.532714)
90767211,38.53307,-121.464709,3,,,POINT (-121.464709 38.53307)
90767215,38.532745,-121.472245,1,,,POINT (-121.472245 38.532745)
90767765,38.5104785,-121.4275088,4,traffic_signals,,POINT (-121.4275088 38.5104785)
90767876,38.491966,-121.527636,1,turning_circle,,POINT (-121.527636 38.491966)
90767946,38.493833,-121.548163,1,turning_circle,,POINT (-121.548163 38.493833)
90768043,38.620803,-121.438714,1,,,POINT (-121.438714 38.620803)
90768192,38.60682,-121.536091,1,turning_circle,,POINT (-121.536091 38.60682)
90768279,38.551971,-121.465366,4,,,POINT (-121.465366 38.551971)
90768280,38.550932,-121.465813,4,,,POINT (-121.465813 38.550932)
90768283,38.561835,-121.460422,1,,,POINT (-121.460422 38.561835)
90768389,38.619717,-121.481566,1,turning_circle,,POINT (-121.481566 38.619717)
90768423,38.470877,-121.429769,3,,,POINT (-121.429769 38.470877)
90768427,38.618051,-121.477971,3,,,POINT (-121.477971 38.618051)
90768436,38.619174,-121.477888,1,turning_circle,,POINT (-121.477888 38.619174)
90768675,38.486258,-121.525619,1,turning_circle,,POINT (-121.525619 38.486258)
90768695,38.5825912,-121.4654258,3,,,POINT (-121.4654258 38.5825912)
90768960,38.529254,-121.49981,1,,,POINT (-121.49981 38.529254)
90768999,38.4976107,-121.5140069,3,,,POINT (-121.5140069 38.4976107)
90769016,38.4972179,-121.5140801,1,turning_circle,,POINT (-121.5140801 38.4972179)
90769582,38.444306,-121.436706,1,turning_circle,,POINT (-121.436706 38.444306)
90769589,38.445448,-121.437114,3,,,POINT (-121.437114 38.445448)
90769615,38.446955,-121.439695,1,turning_circle,,POINT (-121.439695 38.446955)
90769782,38.654766,-121.44381,1,,,POINT (-121.44381 38.654766)
90769783,38.654708,-121.438415,4,,,POINT (-121.438415 38.654708)
90769883,38.493783,-121.539297,1,turning_circle,,POINT (-121.539297 38.493783)
90770018,38.667,-121.49747,1,turning_circle,,POINT (-121.49747 38.667)
90770032,38.638342,-121.433942,4,,,POINT (-121.433942 38.638342)
90770276,38.551979,-121.398618,1,turning_circle,,POINT (-121.398618 38.551979)
90770283,38.64723,-121.465679,1,turning_circle,,POINT (-121.465679 38.64723)
90770908,38.638387,-121.438426,4,,,POINT (-121.438426 38.638387)
90771022,38.504833,-121.518268,3,,,POINT (-121.518268 38.504833)
90771026,38.504682,-121.518639,1,,,POINT (-121.518639 38.504682)
90771293,38.5148112,-121.5061832,1,turning_circle,,POINT (-121.5061832 38.5148112)
90771316,38.491543,-121.5529033,1,,,POINT (-121.5529033 38.491543)
90771642,38.471271,-121.45261,1,turning_circle,,POINT (-121.45261 38.471271)
90771683,38.618181,-121.476334,3,,,POINT (-121.476334 38.618181)
90771700,38.6181436,-121.4796351,1,turning_circle,,POINT (-121.4796351 38.6181436)
90771707,38.618038,-121.476162,1,turning_circle,,POINT (-121.476162 38.618038)
90771882,38.5265188,-121.5186972,3,,,POINT (-121.5186972 38.5265188)
90771928,38.5259256,-121.5189331,3,,,POINT (-121.5189331 38.5259256)
90772356,38.454809,-121.443714,1,turning_circle,,POINT (-121.443714 38.454809)
90772373,38.6283452,-121.5361871,1,turning_circle,,POINT (-121.5361871 38.6283452)
90772555,38.514764,-121.512748,1,turning_circle,,POINT (-121.512748 38.514764)
90772920,38.506245,-121.53144,1,turning_circle,,POINT (-121.53144 38.506245)
90773321,38.661765,-121.49744,3,,,POINT (-121.49744 38.661765)
90773427,38.4562556,-121.4453037,1,turning_circle,,POINT (-121.4453037 38.4562556)
90773672,38.627295,-121.464125,3,,,POINT (-121.464125 38.627295)
90773674,38.627807,-121.464132,1,turning_circle,,POINT (-121.464132 38.627807)
90773936,38.627048,-121.494485,1,turning_circle,,POINT (-121.494485 38.627048)
90774047,38.62593,-121.456942,3,,,POINT (-121.456942 38.62593)
90774049,38.6259941,-121.4526237,3,,,POINT (-121.4526237 38.6259941)
90774160,38.5881678,-121.4871055,3,,,POINT (-121.4871055 38.5881678)
90774178,38.5591399,-121.4987709,3,,,POINT (-121.4987709 38.5591399)
90774179,38.557506,-121.4994692,4,,,POINT (-121.4994692 38.557506)
90774729,38.514446,-121.537039,3,,,POINT (-121.537039 38.514446)
90774760,38.514801,-121.537156,1,turning_circle,,POINT (-121.537156 38.514801)
90774789,38.508599,-121.484552,1,,,POINT (-121.484552 38.508599)
90774860,38.498699,-121.529492,1,turning_circle,,POINT (-121.529492 38.498699)
90775499,38.6459106,-121.5131779,4,traffic_signals,,POINT (-121.5131779 38.6459106)
90775571,38.657519,-121.504082,1,turning_circle,,POINT (-121.504082 38.657519)
90775761,38.659473,-121.443289,1,turning_circle,,POINT (-121.443289 38.659473)
90776604,38.5076378,-121.5434858,1,turning_circle,,POINT (-121.5434858 38.5076378)
90776856,38.618751,-121.47703,1,turning_circle,,POINT (-121.47703 38.618751)
90776864,38.541699,-121.421667,3,,,POINT (-121.421667 38.541699)
90776912,38.4858551,-121.5399869,1,turning_circle,,POINT (-121.5399869 38.4858551)
90776974,38.5579373,-121.3930562,1,turning_circle,,POINT (-121.3930562 38.5579373)
90776978,38.612055,-121.484981,1,turning_circle,,POINT (-121.484981 38.612055)
90777153,38.5569366,-121.4885361,1,,,POINT (-121.4885361 38.5569366)
90777466,38.4883825,-121.5215441,1,turning_circle,,POINT (-121.5215441 38.4883825)
90777854,38.5854619,-121.4641507,1,,,POINT (-121.4641507 38.5854619)
90777872,38.532723,-121.477179,1,,,POINT (-121.477179 38.532723)
90777889,38.530013,-121.477364,1,,,POINT (-121.477364 38.530013)
90777966,38.554426,-121.4776701,3,,,POINT (-121.4776701 38.554426)
90777971,38.519312,-121.477251,3,,,POINT (-121.477251 38.519312)
90777986,38.617456,-121.447277,1,,,POINT (-121.447277 38.617456)
90778015,38.6386276,-121.454915,3,,,POINT (-121.454915 38.6386276)
90778135,38.6146584,-121.4857596,3,,,POINT (-121.4857596 38.6146584)
90778147,38.6160128,-121.486455,3,,,POINT (-121.486455 38.6160128)
90778178,38.5507,-121.446495,1,turning_circle,,POINT (-121.446495 38.5507)
90778259,38.5560654,-121.4882633,3,,,POINT (-121.4882633 38.5560654)
90778278,38.5545409,-121.4750126,3,,,POINT (-121.4750126 38.5545409)
90778380,38.61672,-121.512134,1,turning_circle,,POINT (-121.512134 38.61672)
90778478,38.646743,-121.4448424,1,turning_circle,,POINT (-121.4448424 38.646743)
90779104,38.510236,-121.55299,3,,,POINT (-121.55299 38.510236)
90779134,38.5126034,-121.5494978,1,turning_circle,,POINT (-121.5494978 38.5126034)
90779142,38.509989,-121.552504,1,turning_circle,,POINT (-121.552504 38.509989)
90779319,38.558837,-121.396752,3,,,POINT (-121.396752 38.558837)
90779326,38.558567,-121.396583,1,turning_circle,,POINT (-121.396583 38.558567)
90780293,38.5452073,-121.493571,4,,,POINT (-121.493571 38.5452073)
90780351,38.484133,-121.494552,3,,,POINT (-121.494552 38.484133)
90780355,38.554579,-121.490729,3,,,POINT (-121.490729 38.554579)
90780356,38.55341,-121.491084,4,,,POINT (-121.491084 38.55341)
90780357,38.484154,-121.494211,1,turning_circle,,POINT (-121.494211 38.484154)
90780369,38.481396,-121.494648,3,,,POINT (-121.494648 38.481396)
90780608,38.6441707,-121.4282888,1,,,POINT (-121.4282888 38.6441707)
90780900,38.4988717,-121.5092845,3,,,POINT (-121.5092845 38.4988717)
90780905,38.666275,-121.514772,1,turning_circle,,POINT (-121.514772 38.666275)
90781177,38.615175,-121.487368,3,,,POINT (-121.487368 38.615175)
90781836,38.480682,-121.538942,3,,,POINT (-121.538942 38.480682)
90782245,38.509577,-121.416575,1,turning_circle,,POINT (-121.416575 38.509577)
90782251,38.509145,-121.415852,1,turning_circle,,POINT (-121.415852 38.509145)
90782252,38.475784,-121.466202,3,,,POINT (-121.466202 38.475784)
90782276,38.6304992,-121.4931817,1,,,POINT (-121.4931817 38.6304992)
90782799,38.463618,-121.455764,1,turning_circle,,POINT (-121.455764 38.463618)
90783169,38.489333,-121.528487,1,turning_circle,,POINT (-121.528487 38.489333)
90783316,38.479272,-121.433582,3,,,POINT (-121.433582 38.479272)
90783502,38.478785,-121.513385,3,,,POINT (-121.513385 38.478785)
90783593,38.478855,-121.513089,1,turning_circle,,POINT (-121.513089 38.478855)
90783643,38.646674,-121.454543,3,,,POINT (-121.454543 38.646674)
90783654,38.4448784,-121.4193323,1,turning_circle,,POINT (-121.4193323 38.4448784)
90783734,38.6524604,-121.5344759,3,,,POINT (-121.5344759 38.6524604)
90784210,38.6359648,-121.4773387,1,,,POINT (-121.4773387 38.6359648)
90784246,38.560265,-121.5073809,1,turning_circle,,POINT (-121.5073809 38.560265)
90784575,38.510533,-121.421097,3,,,POINT (-121.421097 38.510533)
90784611,38.4799968,-121.5355435,3,,,POINT (-121.5355435 38.4799968)
90784612,38.4800912,-121.5358523,1,turning_circle,,POINT (-121.5358523 38.4800912)
90784624,38.4819789,-121.5345245,1,turning_circle,,POINT (-121.5345245 38.4819789)
90784885,38.4655117,-121.4607137,1,turning_circle,,POINT (-121.4607137 38.4655117)
90785085,38.519529,-121.407043,1,,,POINT (-121.407043 38.519529)
90785749,38.566111,-121.442699,1,,,POINT (-121.442699 38.566111)
90785758,38.635485,-121.532608,1,turning_circle,,POINT (-121.532608 38.635485)
90785821,38.479235,-121.432157,1,turning_circle,,POINT (-121.432157 38.479235)
90785967,38.61651,-121.504698,3,,,POINT (-121.504698 38.61651)
90785978,38.616754,-121.501903,3,,,POINT (-121.501903 38.616754)
90786615,38.503874,-121.510868,3,,,POINT (-121.510868 38.503874)
90786633,38.503621,-121.51006,1,turning_circle,,POINT (-121.51006 38.503621)
90787385,38.638411,-121.440592,4,,,POINT (-121.440592 38.638411)
90787390,38.63351,-121.440613,1,,,POINT (-121.440613 38.63351)
90787594,38.5406868,-121.50413,4,,,POINT (-121.50413 38.5406868)
90787601,38.5407837,-121.502902,3,,,POINT (-121.502902 38.5407837)
90787609,38.5408613,-121.50343,3,,,POINT (-121.50343 38.5408613)
90787616,38.541363,-121.503918,4,,,POINT (-121.503918 38.541363)
90787631,38.54393,-121.5031664,3,,,POINT (-121.5031664 38.54393)
90787634,38.5419215,-121.4967822,3,,,POINT (-121.4967822 38.5419215)
90787640,38.542557,-121.496839,3,,,POINT (-121.496839 38.542557)
90787675,38.64063,-121.381131,1,,,POINT (-121.381131 38.64063)
90787726,38.644009,-121.367031,3,,,POINT (-121.367031 38.644009)
90787787,38.5408209,-121.4928374,3,,,POINT (-121.4928374 38.5408209)
90787796,38.5410898,-121.4933467,3,,,POINT (-121.4933467 38.5410898)
90787818,38.542083,-121.495519,3,,,POINT (-121.495519 38.542083)
90787820,38.542093,-121.49597,3,,,POINT (-121.49597 38.542093)
90787878,38.536503,-121.49549,3,,,POINT (-121.49549 38.536503)
90788071,38.5399997,-121.5053065,1,turning_circle,,POINT (-121.5053065 38.5399997)
90788810,38.621229,-121.502024,3,,,POINT (-121.502024 38.621229)
90788915,38.62238,-121.484815,1,turning_circle,,POINT (-121.484815 38.62238)
90789366,38.450249,-121.430929,1,turning_circle,,POINT (-121.430929 38.450249)
90789478,38.511427,-121.421285,3,,,POINT (-121.421285 38.511427)
90789491,38.512178,-121.421522,1,,,POINT (-121.421522 38.512178)
90789493,38.511311,-121.421469,1,turning_circle,,POINT (-121.421469 38.511311)
90789748,38.5544682,-121.4885923,1,,,POINT (-121.4885923 38.5544682)
90789812,38.526824,-121.527253,1,turning_circle,,POINT (-121.527253 38.526824)
90790067,38.477311,-121.466181,3,,,POINT (-121.466181 38.477311)
90790068,38.476451,-121.466193,3,,,POINT (-121.466193 38.476451)
90790071,38.476498,-121.46555,1,turning_circle,,POINT (-121.46555 38.476498)
90790074,38.477314,-121.465846,1,turning_circle,,POINT (-121.465846 38.477314)
90790080,38.500485,-121.532475,3,,,POINT (-121.532475 38.500485)
90790083,38.500652,-121.531807,1,turning_circle,,POINT (-121.531807 38.500652)
90790084,38.500401,-121.532806,1,turning_circle,,POINT (-121.532806 38.500401)
90790101,38.564007,-121.41524,1,,,POINT (-121.41524 38.564007)
90790204,38.633993,-121.507943,1,turning_circle,,POINT (-121.507943 38.633993)
90790499,38.445544,-121.436492,1,turning_circle,,POINT (-121.436492 38.445544)
90790556,38.4854598,-121.5484239,1,,,POINT (-121.5484239 38.4854598)
90790773,38.638137,-121.409209,3,,,POINT (-121.409209 38.638137)
90790821,38.477102,-121.538215,1,turning_circle,,POINT (-121.538215 38.477102)
90791340,38.614986,-121.486857,1,turning_circle,,POINT (-121.486857 38.614986)
90791533,38.517002,-121.422753,1,turning_circle,,POINT (-121.422753 38.517002)
90791655,38.482104,-121.498378,1,,,POINT (-121.498378 38.482104)
90791800,38.6386542,-121.456921,4,,,POINT (-121.456921 38.6386542)
90791836,38.6382482,-121.4118472,1,turning_circle,,POINT (-121.4118472 38.6382482)
90792080,38.6702911,-121.4939987,1,turning_circle,,POINT (-121.4939987 38.6702911)
90792270,38.4825733,-121.5350373,3,,,POINT (-121.5350373 38.4825733)
90792285,38.4835321,-121.5340964,3,,,POINT (-121.5340964 38.4835321)
90792548,38.627307,-121.465321,3,,,POINT (-121.465321 38.627307)
90792558,38.627739,-121.465237,1,turning_circle,,POINT (-121.465237 38.627739)
90792576,38.657843,-121.46176,1,turning_circle,,POINT (-121.46176 38.657843)
90792657,38.53675,-121.427616,1,turning_circle,,POINT (-121.427616 38.53675)
90792696,38.622037,-121.488926,1,turning_circle,,POINT (-121.488926 38.622037)
90793439,38.669892,-121.515153,1,turning_circle,,POINT (-121.515153 38.669892)
90793868,38.612283,-121.535847,1,turning_circle,,POINT (-121.535847 38.612283)
90793913,38.4794139,-121.5436462,1,turning_circle,,POINT (-121.5436462 38.4794139)
90793923,38.6677216,-121.5422684,4,,,POINT (-121.5422684 38.6677216)
90794057,38.5130134,-121.391026,1,,,POINT (-121.391026 38.5130134)
90794410,38.6403746,-121.4275358,1,,,POINT (-121.4275358 38.6403746)
90794695,38.667017,-121.517914,1,,,POINT (-121.517914 38.667017)
90794831,38.5674152,-121.4607678,3,,,POINT (-121.4607678 38.5674152)
90794994,38.473172,-121.465028,3,,,POINT (-121.465028 38.473172)
90795006,38.473307,-121.465494,1,turning_circle,,POINT (-121.465494 38.473307)
90795043,38.672718,-121.520497,1,turning_circle,,POINT (-121.520497 38.672718)
90795446,38.5541891,-121.4848725,1,,,POINT (-121.4848725 38.5541891)
90795450,38.6772583,-121.5053081,1,turning_circle,,POINT (-121.5053081 38.6772583)
90795477,38.627277,-121.462295,1,,,POINT (-121.462295 38.627277)
90795678,38.554848,-121.394632,1,turning_circle,,POINT (-121.394632 38.554848)
90795731,38.527213,-121.381913,1,,,POINT (-121.381913 38.527213)
90795905,38.642408,-121.4569332,4,,,POINT (-121.4569332 38.642408)
90796178,38.48762,-121.46739,1,turning_circle,,POINT (-121.46739 38.48762)
90796844,38.528291,-121.412633,1,turning_circle,,POINT (-121.412633 38.528291)
90796930,38.542707,-121.446275,1,,,POINT (-121.446275 38.542707)
270375973,38.5662484,-121.5023337,3,motorway_junction,4A,POINT (-121.5023337 38.5662484)
270376143,38.5659807,-121.5024254,3,,,POINT (-121.5024254 38.5659807)
275137124,38.5546282,-121.4092543,3,,,POINT (-121.4092543 38.5546282)
306029929,38.6383429,-121.5233948,3,motorway_junction,524,POINT (-121.5233948 38.6383429)
335825307,38.6029702,-121.5446075,1,,,POINT (-121.5446075 38.6029702)
355884292,38.5589665,-121.472207,3,motorway_junction,6A,POINT (-121.472207 38.5589665)
355893069,38.5604348,-121.4656787,3,motorway_junction,6C,POINT (-121.4656787 38.5604348)
355893201,38.5607436,-121.4644792,3,,,POINT (-121.4644792 38.5607436)
355894579,38.5595786,-121.4668933,3,,,POINT (-121.4668933 38.5595786)
355915801,38.5725354,-121.4673644,3,motorway_junction,7B,POINT (-121.4673644 38.5725354)
355915838,38.5728123,-121.4676174,3,,,POINT (-121.4676174 38.5728123)
357297008,38.5512874,-121.4277174,3,,,POINT (-121.4277174 38.5512874)
357297147,38.5517159,-121.4277502,4,traffic_signals,,POINT (-121.4277502 38.5517159)
358017845,38.6559173,-121.5311894,3,traffic_signals,,POINT (-121.5311894 38.6559173)
358018528,38.6557679,-121.5350845,3,traffic_signals,,POINT (-121.5350845 38.6557679)
358021240,38.6141124,-121.5300519,4,traffic_signals,,POINT (-121.5300519 38.6141124)
358036060,38.6325999,-121.4993402,3,traffic_signals,,POINT (-121.4993402 38.6325999)
358334614,38.5249769,-121.4671588,3,,,POINT (-121.4671588 38.5249769)
358577676,38.481246,-121.511285,3,,,POINT (-121.511285 38.481246)
358577860,38.4812552,-121.5099757,3,,,POINT (-121.5099757 38.4812552)
358578970,38.495621,-121.5121093,4,,,POINT (-121.5121093 38.495621)
358579094,38.4958298,-121.4827379,4,,,POINT (-121.4827379 38.4958298)
358579103,38.4958215,-121.485801,4,,,POINT (-121.485801 38.4958215)
358579110,38.4958092,-121.4924038,4,,,POINT (-121.4924038 38.4958092)
358579116,38.4957958,-121.4956224,4,,,POINT (-121.4956224 38.4957958)
358579122,38.4957822,-121.4992105,4,,,POINT (-121.4992105 38.4957822)
358579141,38.4958091,-121.4912644,4,,,POINT (-121.4912644 38.4958091)
358579166,38.4957483,-121.5059624,4,traffic_signals,,POINT (-121.5059624 38.4957483)
358579176,38.4957564,-121.5032676,4,,,POINT (-121.5032676 38.4957564)
358580557,38.4959833,-121.5234637,4,,,POINT (-121.5234637 38.4959833)
358580593,38.4956344,-121.5175584,3,,,POINT (-121.5175584 38.4956344)
358836070,38.621679,-121.510542,3,,,POINT (-121.510542 38.621679)
365307263,38.6140323,-121.520791,3,crossing,,POINT (-121.520791 38.6140323)
365375365,38.6035064,-121.540851,3,,,POINT (-121.540851 38.6035064)
365375370,38.6030644,-121.5415091,3,,,POINT (-121.5415091 38.6030644)
365375373,38.6026053,-121.5422467,3,,,POINT (-121.5422467 38.6026053)
365375374,38.602272,-121.5427993,3,,,POINT (-121.5427993 38.602272)
365375377,38.6019073,-121.5433786,3,,,POINT (-121.5433786 38.6019073)
365375384,38.6014503,-121.5440358,3,,,POINT (-121.5440358 38.6014503)
365375409,38.60246,-121.5442465,3,,,POINT (-121.5442465 38.60246)
365375430,38.6017581,-121.5443725,1,turning_circle,,POINT (-121.5443725 38.6017581)
365375479,38.6029683,-121.5439823,3,,,POINT (-121.5439823 38.6029683)
365375482,38.6035961,-121.5436162,3,,,POINT (-121.5436162 38.6035961)
365375486,38.6044387,-121.543124,3,,,POINT (-121.543124 38.6044387)
365375499,38.6033641,-121.5430651,1,turning_circle,,POINT (-121.5430651 38.6033641)
365375626,38.6050307,-121.5409242,3,,,POINT (-121.5409242 38.6050307)
365375642,38.6042216,-121.5424652,3,,,POINT (-121.5424652 38.6042216)
365375756,38.603692,-121.5409615,1,turning_circle,,POINT (-121.5409615 38.603692)
365690766,38.6800263,-121.5298235,4,,,POINT (-121.5298235 38.6800263)
365690769,38.6800908,-121.5313273,4,traffic_signals,,POINT (-121.5313273 38.6800908)
365691528,38.6808236,-121.5302613,4,,,POINT (-121.5302613 38.6808236)
365691538,38.682492,-121.5306304,4,,,POINT (-121.5306304 38.682492)
365691547,38.6842876,-121.5297892,3,,,POINT (-121.5297892 38.6842876)
365691552,38.6841858,-121.5284136,3,,,POINT (-121.5284136 38.6841858)
365691559,38.6827265,-121.5280469,3,,,POINT (-121.5280469 38.6827265)
365691570,38.6810917,-121.5295832,3,,,POINT (-121.5295832 38.6810917)
365691576,38.6805556,-121.5306132,1,turning_circle,,POINT (-121.5306132 38.6805556)
365692349,38.6801871,-121.5323813,4,,,POINT (-121.5323813 38.6801871)
365692351,38.6802675,-121.533231,3,,,POINT (-121.533231 38.6802675)
365692352,38.6803278,-121.5341151,4,,,POINT (-121.5341151 38.6803278)
365692353,38.6805355,-121.5369217,3,,,POINT (-121.5369217 38.6805355)
365692354,38.6805288,-121.537617,3,,,POINT (-121.537617 38.6805288)
365692355,38.6805288,-121.5384839,4,,,POINT (-121.5384839 38.6805288)
365692365,38.6785845,-121.5384978,3,,,POINT (-121.5384978 38.6785845)
365692367,38.678445,-121.5376948,4,,,POINT (-121.5376948 38.678445)
365692368,38.6779492,-121.5347159,4,,,POINT (-121.5347159 38.6779492)
365692369,38.677824,-121.5338629,3,,,POINT (-121.5338629 38.677824)
365692372,38.6776788,-121.5331431,3,,,POINT (-121.5331431 38.6776788)
365692376,38.6773894,-121.5322826,4,traffic_signals,,POINT (-121.5322826 38.6773894)
365692389,38.6763477,-121.5320466,3,,,POINT (-121.5320466 38.6763477)
365692390,38.6752554,-121.5327963,4,,,POINT (-121.5327963 38.6752554)
365692392,38.6733792,-121.534055,1,,,POINT (-121.534055 38.6733792)
365693017,38.6779492,-121.537823,3,,,POINT (-121.537823 38.6779492)
365693022,38.6770178,-121.5380204,4,,,POINT (-121.5380204 38.6770178)
365693028,38.6756077,-121.5382969,3,,,POINT (-121.5382969 38.6756077)
365693207,38.6770044,-121.5392821,3,,,POINT (-121.5392821 38.6770044)
365693209,38.6759792,-121.5393765,1,turning_circle,,POINT (-121.5393765 38.6759792)
365695541,38.6755505,-121.5335118,4,,,POINT (-121.5335118 38.6755505)
365695589,38.6824854,-121.5312717,4,traffic_signals,,POINT (-121.5312717 38.6824854)
365695595,38.6854967,-121.5312964,3,traffic_signals,,POINT (-121.5312964 38.6854967)
365695619,38.6845623,-121.5280898,1,turning_circle,,POINT (-121.5280898 38.6845623)
365695881,38.6824987,-121.5340293,3,,,POINT (-121.5340293 38.6824987)
365696031,38.6838376,-121.5323584,3,,,POINT (-121.5323584 38.6838376)
365696035,38.6844587,-121.5324292,1,turning_circle,,POINT (-121.5324292 38.6844587)
365696566,38.6831728,-121.5323403,3,,,POINT (-121.5323403 38.6831728)
365696636,38.6812056,-121.5340378,3,,,POINT (-121.5340378 38.6812056)
365696722,38.6818622,-121.5340207,3,,,POINT (-121.5340207 38.6818622)
365696726,38.6831843,-121.5340378,3,,,POINT (-121.5340378 38.6831843)
365697284,38.6812113,-121.5384839,4,,,POINT (-121.5384839 38.6812113)
365942596,38.6745566,-121.5245063,3,,,POINT (-121.5245063 38.6745566)
365942617,38.6740317,-121.525955,1,turning_circle,,POINT (-121.525955 38.6740317)
365942651,38.6738581,-121.5251893,3,,,POINT (-121.5251893 38.6738581)
365942652,38.6742697,-121.525413,3,,,POINT (-121.525413 38.6742697)
365942654,38.6737634,-121.525489,1,turning_circle,,POINT (-121.525489 38.6737634)
365942656,38.6744069,-121.5249597,3,,,POINT (-121.5249597 38.6744069)
365942700,38.6728487,-121.5241422,3,,,POINT (-121.5241422 38.6728487)
365945263,38.6758753,-121.5343263,3,,,POINT (-121.5343263 38.6758753)
365945386,38.6753272,-121.5347317,3,,,POINT (-121.5347317 38.6753272)
365945390,38.6748297,-121.5350631,3,,,POINT (-121.5350631 38.6748297)
365945393,38.6751833,-121.5371166,3,,,POINT (-121.5371166 38.6751833)
365945394,38.6752037,-121.5371857,3,,,POINT (-121.5371857 38.6752037)
365945395,38.6753176,-121.5375665,3,,,POINT (-121.5375665 38.6753176)
365945396,38.6754656,-121.5379673,4,,,POINT (-121.5379673 38.6754656)
365945397,38.6756483,-121.5383843,3,,,POINT (-121.5383843 38.6756483)
365945398,38.6758232,-121.5387599,3,,,POINT (-121.5387599 38.6758232)
365945404,38.677039,-121.5386846,4,,,POINT (-121.5386846 38.677039)
365945407,38.6780769,-121.5386274,3,,,POINT (-121.5386274 38.6780769)
365945423,38.6770384,-121.5374095,4,,,POINT (-121.5374095 38.6770384)
365945425,38.6770301,-121.5367384,3,,,POINT (-121.5367384 38.6770301)
365945427,38.6769084,-121.5360697,4,,,POINT (-121.5360697 38.6769084)
365945429,38.6764812,-121.5339392,4,,,POINT (-121.5339392 38.6764812)
365946200,38.6777181,-121.5372157,3,,,POINT (-121.5372157 38.6777181)
365946202,38.6783177,-121.5370625,3,,,POINT (-121.5370625 38.6783177)
365946267,38.6775037,-121.5358851,3,,,POINT (-121.5358851 38.6775037)
365946270,38.6773191,-121.5348573,3,,,POINT (-121.5348573 38.6773191)
365946273,38.6770416,-121.5335446,3,,,POINT (-121.5335446 38.6770416)
365946573,38.6754375,-121.5346371,3,,,POINT (-121.5346371 38.6754375)
365946577,38.6757404,-121.5362035,3,,,POINT (-121.5362035 38.6757404)
365946624,38.6774234,-121.5332736,3,,,POINT (-121.5332736 38.6774234)
365946646,38.6795731,-121.5333711,3,,,POINT (-121.5333711 38.6795731)
365947245,38.6789152,-121.5335435,3,,,POINT (-121.5335435 38.6789152)
365947324,38.6787624,-121.5324785,1,turning_circle,,POINT (-121.5324785 38.6787624)
365947352,38.6782651,-121.5337139,3,,,POINT (-121.5337139 38.6782651)
365947372,38.6779985,-121.532427,1,turning_circle,,POINT (-121.532427 38.6779985)
365947413,38.6796602,-121.5342294,3,,,POINT (-121.5342294 38.6796602)
365947462,38.6824987,-121.5331994,3,,,POINT (-121.5331994 38.6824987)
365947611,38.6812093,-121.5369073,4,,,POINT (-121.5369073 38.6812093)
365947612,38.6818713,-121.5369073,3,,,POINT (-121.5369073 38.6818713)
365947625,38.6819039,-121.5384205,3,,,POINT (-121.5384205 38.6819039)
365947666,38.6818692,-121.5362207,3,,,POINT (-121.5362207 38.6818692)
365947687,38.6831871,-121.5362035,3,,,POINT (-121.5362035 38.6831871)
365947714,38.6831882,-121.537079,3,,,POINT (-121.537079 38.6831882)
365947728,38.6825949,-121.537079,1,turning_circle,,POINT (-121.537079 38.6825949)
365947733,38.6825279,-121.5362121,3,,,POINT (-121.5362121 38.6825279)
